'y-axis saved as y
'x,PDC_LDFZ_20201113_1_217_2_(PBF1_20201110)-4hr-PbTiO3-second-cut-of-grown-crystal.raw,Ycalc,Diff
47.3753497,1377,1411.3963,-34.3963027
47.3924849,1357,1408.39455,-51.3945505
47.4096201,1389,1405.56788,-16.5678778
47.4267553,1356,1402.9011,-46.9011024
47.4438905,1416,1400.38067,15.6193308
47.4610257,1347,1397.99444,-50.9944436
47.4781609,1410,1395.73154,14.268464
47.4952961,1403,1393.58215,9.41784869
47.5124313,1306,1391.53746,-85.5374583
47.5295665,1327,1389.58948,-62.589478
47.5467017,1373,1387.73099,-14.7309863
47.5638369,1309,1385.95543,-76.9554297
47.5809721,1306,1384.25685,-78.2568512
47.5981073,1329,1382.62983,-53.6298268
47.6152425,1339,1381.06941,-42.0694082
47.6323777,1376,1379.56891,-3.56891394
47.6495129,1422,1376.46983,45.5301673
47.6666481,1323,1365.10932,-42.1093198
47.6837833,1363,1363.45651,-0.456509489
47.7009185,1313,1362.57664,-49.5766401
47.7180537,1309,1361.72074,-52.7207384
47.7351889,1326,1360.88744,-34.8874418
47.7523241,1336,1360.07549,-24.0754865
47.7694593,1314,1359.2837,-45.2836988
47.7865945,1312,1358.51099,-46.5109877
47.8037297,1293,1357.75634,-64.7563377
47.8208649,1357,1357.0188,-0.0188031643
47.8380001,1330,1355.84365,-25.8436491
47.8551353,1362,1348.17818,13.8218192
47.8722705,1291,1342.56392,-51.5639198
47.8894057,1365,1342.20783,22.7921711
47.9065409,1340,1341.8526,-1.85260336
47.9236761,1381,1341.49824,39.5017595
47.9408113,1381,1341.14474,39.8552624
47.9579465,1340,1340.79209,-0.792092026
47.9750817,1372,1340.4403,31.5596989
47.9922169,1343,1340.08936,2.91063796
48.0093521,1351,1339.73927,11.2607277
48.0264873,1371,1339.39003,31.6099709
48.0436225,1356,1339.04163,16.95837
48.0607577,1356,1338.69407,17.3059279
48.0778929,1297,1338.34735,-41.3473528
48.0950281,1334,1338.00147,-4.00146957
48.1121633,1345,1337.65642,7.34358031
48.1292985,1332,1337.3122,-5.31220055
48.1464337,1331,1336.96881,-5.96880951
48.1635689,1279,1336.62624,-57.6262439
48.1807041,1303,1336.2845,-33.2845013
48.1978393,1316,1335.94358,-19.9435788
48.2149745,1335,1335.60347,-0.603474028
48.2321097,1345,1335.26418,9.73581572
48.2492449,1324,1334.92571,-10.925707
48.2663801,1356,1334.58804,21.4119605
48.2835153,1312,1334.25118,-22.2511794
48.3006505,1300,1333.91512,-33.9151239
48.3177857,1338,1333.57987,4.42012944
48.3349209,1320,1333.24542,-13.2454168
48.3520561,1342,1332.97435,9.02564696
48.3691913,1271,1335.26452,-64.2645238
48.3863265,1317,1339.67799,-22.6779883
48.4034617,1271,1339.54627,-68.546265
48.4205969,1341,1339.42332,1.57667851
48.4377321,1375,1339.30974,35.6902563
48.4548673,1316,1339.20601,-23.2060087
48.4720025,1313,1339.11263,-26.1126273
48.4891377,1327,1339.03015,-12.0301475
48.5062729,1333,1338.95916,-5.95915706
48.5234081,1348,1338.90029,9.09971229
48.5405433,1293,1338.85422,-45.8542186
48.5576785,1361,1338.82168,22.1783191
48.5748137,1351,1338.80346,12.1965374
48.5919489,1369,1338.80041,30.1995864
48.6090841,1318,1338.81345,-20.813452
48.6262193,1347,1338.84357,8.1564293
48.6433545,1317,1338.89184,-21.8918445
48.6604897,1349,1338.95944,10.0405614
48.6776249,1291,1339.04762,-48.0476176
48.6947601,1284,1339.15776,-55.1577564
48.7118953,1292,1339.29135,-47.2913511
48.7290305,1269,1339.45003,-70.4500326
48.7461657,1310,1339.63558,-29.6355811
48.7633009,1227,1339.84994,-112.849943
48.7804361,1326,1340.09525,-14.0952499
48.7975713,1386,1340.37384,45.6261603
48.8147065,1368,1340.68835,27.3116516
48.8318417,1333,1341.95879,-8.9587947
48.8489769,1351,1348.52228,2.4777173
48.8661121,1304,1349.53813,-45.5381259
48.8832473,1375,1350.30903,24.6909712
48.9003825,1322,1351.14904,-29.149036
48.9175177,1292,1352.06406,-60.064059
48.9346529,1305,1353.06067,-48.0606652
48.9517881,1300,1354.14617,-54.146167
48.9689233,1433,1355.32873,77.671274
48.9860585,1374,1356.61747,17.3825253
49.0031937,1326,1358.02266,-32.0226588
49.0203289,1353,1359.5558,-6.55580437
49.0374641,1333,1361.22992,-28.2299159
49.0545993,1366,1363.05971,2.94028979
49.0717345,1344,1365.0619,-21.0618955
49.0888697,1340,1367.2555,-27.2555049
49.1060049,1408,1369.6623,38.3377027
49.1231401,1385,1372.30724,12.6927589
49.1402753,1465,1375.2191,89.7808976
49.1574105,1374,1378.43116,-4.43116232
49.1745457,1434,1381.9821,52.0179014
49.1916809,1432,1385.91708,46.0829244
49.2088161,1466,1390.2891,75.7108996
49.2259513,1489,1395.16072,93.8392772
49.2430865,1473,1400.60618,72.3938161
49.2602217,1506,1406.71415,99.2858496
49.2773569,1531,1413.59123,117.40877
49.2944921,1578,1421.36653,156.63347
49.3116273,1472,1430.19763,41.8023692
49.3287625,1600,1440.2785,159.721503
49.3458977,1554,1451.85009,102.149912
49.3630329,1578,1465.21476,112.785237
49.3801681,1650,1480.75612,169.243884
49.3973033,1675,1498.96672,176.033283
49.4144385,1806,1520.48755,285.512448
49.4315737,1742,1546.16514,195.834858
49.4487089,1785,1577.13595,207.864054
49.4658441,1910,1614.95389,295.046109
49.4829793,2009,1661.78785,347.212153
49.5001145,2048,1720.73586,327.264139
49.5172497,2154,1796.34057,357.659429
49.5343849,2240,1895.46448,344.535523
49.5515201,2453,2028.83663,424.163368
49.5686553,2703,2213.90042,489.099584
49.5857905,3014,2480.20224,533.797763
49.6029257,3374,2879.46957,494.530431
49.6200609,3984,3502.69417,481.305827
49.6371961,4874,4497.97019,376.029809
49.6543313,5883,6021.76216,-138.762156
49.6714665,6684,7865.0452,-1181.0452
49.6886017,7049,8822.7775,-1773.7775
49.7057369,6838,7905.86107,-1067.86107
49.7228721,6035,6236.37633,-201.376328
49.7400073,5360,5013.62395,346.376054
49.7571425,4923,4432.10811,490.891886
49.7742777,4907,4396.45234,510.547655
49.7914129,4863,4812.82307,50.1769334
49.8085481,5086,5405.84848,-319.84848
49.8256833,4826,5507.83611,-681.836111
49.8428185,4376,4793.56361,-417.563611
49.8599537,3819,3832.57952,-13.5795151
49.8770889,3310,3084.78099,225.21901
49.8942241,2973,2588.76316,384.236845
49.9113593,2595,2265.93441,329.065587
49.9284945,2407,2050.13505,356.864953
49.9456297,2183,1900.26595,282.734053
49.9627649,2101,1792.19926,308.800737
49.9799001,1994,1711.6622,282.337797
49.9970353,1873,1649.94541,223.054594
50.0141705,1774,1601.52813,172.471874
50.0313057,1794,1562.78052,231.219476
50.0484409,1751,1531.23783,219.762174
50.0655761,1680,1505.1788,174.821203
50.0827113,1655,1483.37153,171.628475
50.0998465,1652,1464.91497,187.085032
50.1169817,1603,1449.13726,153.862735
50.1341169,1511,1435.52877,75.4712284
50.1512521,1524,1423.69692,100.303081
50.1683873,1475,1413.33513,61.6648746
50.1855225,1453,1404.20097,48.7990313
50.2026577,1436,1396.10059,39.8994051
50.2197929,1392,1388.8774,3.12260398
50.2369281,1458,1382.40367,75.5963303
50.2540633,1416,1376.57439,39.4256074
50.2711985,1361,1371.30251,-10.3025129
50.2883337,1396,1366.51535,29.4846471
50.3054689,1436,1362.15183,73.848171
50.3226041,1438,1358.16028,79.8397168
50.3397393,1357,1354.49678,2.50322277
50.3568745,1377,1351.12374,25.8762624
50.3740097,1316,1348.00887,-32.0088724
50.3911449,1376,1345.1243,30.8757011
50.4082801,1315,1342.44583,-27.4458346
50.4254153,1294,1340.31785,-46.317851
50.4425505,1368,1342.48222,25.5177834
50.4596857,1381,1341.03989,39.9601068
50.4768209,1339,1339.14718,-0.147178041
50.4939561,1331,1337.38405,-6.38404869
50.5110913,1306,1335.73969,-29.7396861
50.5282265,1334,1334.20453,-0.204530958
50.5453617,1350,1332.77012,17.2298764
50.5624969,1390,1331.42897,58.5710327
50.5796321,1277,1330.17441,-53.1744136
50.5967673,1284,1329.00056,-45.0005632
50.6139025,1272,1327.90218,-55.9021828
50.6310377,1274,1326.87463,-52.874633
50.6481729,1248,1325.91381,-77.9138073
50.6653081,1238,1325.01608,-87.0160799
50.6824433,1320,1324.17826,-4.17826087
50.6995785,1293,1323.39756,-30.3975585
50.7167137,1244,1322.67155,-78.6715467
50.7338489,1250,1321.99814,-71.9981385
50.7509841,1320,1321.37556,-1.37556316
50.7681193,1350,1320.80235,29.1976517
50.7852545,1282,1320.26923,-38.2692259
50.8023897,1289,1318.25315,-29.2531475
50.8195249,1256,1312.37214,-56.3721417
50.8366601,1342,1312.18254,29.8174647
50.8537953,1271,1312.06727,-41.0672749
50.8709305,1296,1311.98738,-15.9873789
50.8880657,1251,1311.94393,-60.9439316
50.9052009,1274,1312.30213,-38.3021348
50.9223361,1297,1316.81715,-19.8171538
50.9394713,1273,1317.66933,-44.6693277
50.9566065,1328,1317.98749,10.0125079
50.9737417,1285,1318.3621,-33.3621029
50.9908769,1313,1318.58983,-5.58983061
51.0080121,1236,1314.84796,-78.8479598
51.0251473,1299,1312.82369,-13.8236855
51.0422825,1271,1313.64106,-42.6410618
51.0594177,1308,1314.53113,-6.53112676
51.0765529,1252,1315.50066,-63.5006614
51.0936881,1286,1316.60343,-30.6034288
51.1108233,1289,1319.89522,-30.8952178
51.1279585,1352,1324.12559,27.8744106
51.1450937,1280,1325.63333,-45.6333314
51.1622289,1246,1327.27482,-81.2748235
51.1793641,1316,1329.06438,-13.0643824
51.1964993,1307,1331.01833,-24.0183306
51.2136345,1278,1333.15535,-55.1553478
51.2307697,1278,1335.4969,-57.4968953
51.2479049,1282,1338.06773,-56.067733
51.2650401,1319,1340.89655,-21.8965526
51.2821753,1324,1344.01676,-20.0167594
51.2993105,1361,1347.46744,13.5325597
51.3164457,1393,1351.29458,41.7054242
51.3335809,1344,1355.55256,-11.5525644
51.3507161,1414,1360.30616,53.6938417
51.3678513,1403,1365.63294,37.3670585
51.3849865,1360,1371.62653,-11.6265309
51.4021217,1315,1378.40075,-63.4007538
51.4192569,1353,1386.09516,-33.0951572
51.4363921,1359,1394.88236,-35.8823579
51.4535273,1337,1404.97797,-67.9779708
51.4706625,1282,1416.6542,-134.654203
51.4877977,1405,1430.25874,-25.258743
51.5049329,1453,1446.24143,6.75856554
51.5220681,1464,1465.19261,-1.19261074
51.5392033,1437,1487.89928,-50.8992788
51.5563385,1471,1515.42909,-44.4290896
51.5734737,1502,1549.26244,-47.2624447
51.5906089,1601,1592.67053,8.32946779
51.6077441,1613,1650.23815,-37.2381487
51.6248793,1622,1719.99672,-97.9967217
51.6420145,1706,1812.63998,-106.639983
51.6591497,1789,1939.28131,-150.28131
51.6762849,1939,2118.36789,-179.367892
51.6934201,2070,2381.61761,-311.61761
51.7105553,2355,2784.31054,-429.310541
51.7276905,2871,3418.70624,-547.706242
51.7448257,3638,4405.03345,-767.033454
51.7619609,4736,5731.49471,-995.494707
51.7790961,5605,6791.62787,-1186.62787
51.7962313,5529,6594.8343,-1065.8343
51.8133665,4552,5431.95265,-879.952654
51.8305017,3688,4352.53611,-664.536106
51.8476369,3132,3720.95227,-588.952265
51.8647721,2972,3498.26386,-526.263865
51.8819073,3002,3620.92251,-618.922514
51.8990425,3410,4018.51847,-608.518474
51.9161777,3672,4421.75901,-749.759005
51.9333129,3512,4341.61028,-829.610281
51.9504481,3058,3735.4615,-677.461504
51.9675833,2626,3061.98883,-435.988825
51.9847185,2263,2563.6981,-300.6981
52.0018537,2060,2234.94324,-174.943245
52.0189889,1844,2019.97452,-175.974516
52.0361241,1732,1875.99644,-143.996444
52.0532593,1596,1776.59673,-180.596734
52.0703945,1628,1706.14177,-78.1417734
52.0875297,1584,1655.30368,-71.3036803
52.1046649,1459,1618.37546,-159.375456
52.1218001,1592,1591.77304,0.22695722
52.1389353,1608,1573.21032,34.7896845
52.1560705,1494,1561.23842,-67.2384202
52.1732057,1575,1554.98504,20.0149588
52.1903409,1553,1554.0097,-1.00969507
52.2074761,1528,1558.23296,-30.232964
52.2246113,1620,1567.92026,52.079745
52.2417465,1559,1583.71511,-24.7151061
52.2588817,1605,1606.72932,-1.72931758
52.2760169,1548,1638.71189,-90.711894
52.2931521,1616,1682.34177,-66.3417666
52.3102873,1707,1741.73104,-34.7310429
52.3274225,1754,1823.3081,-69.3081009
52.3445577,1857,1937.4172,-80.4171962
52.3616929,1857,2101.28922,-244.289224
52.3788281,2065,2344.52771,-279.527709
52.3959633,2443,2718.7841,-275.784097
52.4130985,2931,3309.50587,-378.505866
52.4302337,3685,4226.16665,-541.166649
52.4473689,5112,5452.14402,-340.144024
52.4645041,6315,6423.85214,-108.852144
52.4816393,6297,6238.49976,58.5002352
52.4987745,5260,5162.87942,97.1205826
52.5159097,4017,4156.20197,-139.201966
52.5330449,3322,3559.14817,-237.148174
52.5501801,2911,3339.02488,-428.02488
52.5673153,3018,3437.16097,-419.160975
52.5844505,3401,3792.23845,-391.238454
52.6015857,3943,4172.61779,-229.617789
52.6187209,4160,4132.81014,27.1898563
52.6358561,3483,3591.27794,-108.27794
52.6529913,2807,2957.2568,-150.256802
52.6701265,2376,2476.885,-100.884995
52.6872617,1950,2155.92732,-205.927316
52.7043969,1861,1943.85975,-82.8597547
52.7215321,1677,1799.96079,-122.96079
52.7386673,1544,1698.70969,-154.709688
52.7558025,1558,1624.87989,-66.8798897
52.7729377,1450,1569.32169,-119.321688
52.7900729,1405,1526.37686,-121.376857
52.8072081,1464,1492.41924,-28.4192425
52.8243433,1393,1465.04683,-72.0468338
52.8414785,1359,1442.61042,-83.6104161
52.8586137,1349,1423.94906,-74.9490589
52.8757489,1322,1408.23054,-86.2305376
52.8928841,1372,1394.84287,-22.8428697
52.9100193,1292,1383.32754,-91.3275372
52.9271545,1295,1372.63572,-77.6357242
52.9442897,1312,1359.45731,-47.4573053
52.9614249,1322,1351.80901,-29.8090119
52.9785601,1248,1345.14753,-97.1475256
52.9956953,1300,1339.21643,-39.2164291
53.0128305,1305,1333.90692,-28.9069236
53.0299657,1233,1329.13006,-96.1300627
53.0471009,1309,1324.81251,-15.8125147
53.0642361,1292,1320.89335,-28.8933518
53.0813713,1214,1317.32159,-103.321588
53.0985065,1263,1314.05427,-51.0542747
53.1156417,1279,1311.01447,-32.0144735
53.1327769,1244,1306.13696,-62.1369587
53.1499121,1185,1300.4778,-115.477797
53.1670473,1242,1298.24304,-56.2430383
53.1841825,1210,1296.17127,-86.1712714
53.2013177,1261,1294.2455,-33.245497
53.2184529,1218,1292.4509,-74.4508993
53.2355881,1308,1290.77451,17.225487
53.2527233,1158,1289.205,-131.204997
53.2698585,1332,1287.73236,44.2676411
53.2869937,1244,1286.34761,-42.3476086
53.3041289,1248,1285.04288,-37.0428799
53.3212641,1306,1283.81117,22.1888253
53.3383993,1386,1282.64625,103.35375
53.3555345,1335,1281.54252,53.4574768
53.3726697,1296,1280.49499,15.5050134
53.3898049,1251,1279.49914,-28.49914
53.4069401,1225,1278.55093,-53.5509289
53.4240753,1233,1277.64669,-44.6466922
53.4412105,1295,1276.78312,18.2168826
53.4583457,1231,1275.9572,-44.9572009
53.4754809,1333,1275.16621,57.8337857
53.4926161,1334,1274.40767,59.5923257
53.5097513,1268,1273.67932,-5.67931668
53.5268865,1257,1272.97907,-15.9790735
53.5440217,1359,1272.30505,86.6949473
53.5611569,1286,1271.65552,14.3444792
53.5782921,1264,1271.02889,-7.02888664
53.5954273,1208,1270.42369,-62.4236878
53.6125625,1222,1269.77422,-47.774221
53.6296977,1240,1266.91472,-26.9147212
53.6468329,1268,1263.89629,4.10371094
53.6639681,1257,1263.52005,-6.52004778
53.6811033,1294,1263.15207,30.8479319
53.6982385,1271,1262.79191,8.20808599
53.7153737,1271,1262.43916,8.56084081
53.7325089,1346,1262.09342,83.9065832
53.7496441,1307,1261.75433,45.2456745
53.7667793,1319,1261.42155,57.5784522
53.7839145,1301,1261.09477,39.9052325
53.8010497,1333,1260.77369,72.226311
53.8181849,1296,1260.1462,35.8538037
53.8353201,1276,1255.85347,20.1465327
53.8524553,1257,1254.98194,2.01805548
53.8695905,1251,1254.79922,-3.7992245
53.8867257,1260,1254.61672,5.3832763
53.9038609,1291,1254.43507,36.5649341
53.9209961,1315,1256.79632,58.2036762
53.9381313,1256,1265.29759,-9.29759413
53.9552665,1245,1265.40169,-20.4016897
53.9724017,1254,1265.51216,-11.5121631
53.9895369,1246,1265.63409,-19.6340885
54.0066721,1285,1265.76805,19.2319509
54.0238073,1308,1265.91467,42.0853333
54.0409425,1223,1266.0746,-43.0746045
54.0580777,1268,1266.24857,1.75142954
54.0752129,1187,1266.43732,-79.4373215
54.0923481,1260,1266.64167,-6.6416668
54.1094833,1249,1266.86247,-17.862473
54.1266185,1233,1267.10067,-34.1006683
54.1437537,1237,1267.35725,-30.3572488
54.1608889,1352,1267.63328,84.3667166
54.1780241,1285,1267.92992,17.0700788
54.1951593,1273,1268.2484,4.75160172
54.2122945,1298,1268.59005,29.409954
54.2294297,1292,1268.9563,23.0437003
54.2465649,1272,1269.34871,2.65129122
54.2637001,1296,1269.76895,26.2310523
54.2808353,1234,1270.21883,-36.2188282
54.2979705,1423,1270.70031,152.299687
54.3151057,1529,1271.21553,257.784469
54.3322409,1594,1271.7668,322.233204
54.3493761,1679,1272.35662,406.643378
54.3665113,1506,1272.98775,233.01225
54.3836465,1399,1273.66317,125.336831
54.4007817,1362,1274.38615,87.6138544
54.4179169,1342,1275.39273,66.6072657
54.4350521,1300,1284.17388,15.8261204
54.4521873,1389,1288.31604,100.683958
54.4693225,1449,1289.65774,159.342263
54.4864577,1411,1291.08891,119.911091
54.5035929,1407,1292.61673,114.383267
54.5207281,1375,1294.24912,80.7508776
54.5378633,1308,1295.99482,12.0051778
54.5549985,1330,1297.86352,32.1364832
54.5721337,1353,1299.86595,53.1340463
54.5892689,1282,1302.01409,-20.0140881
54.6064041,1319,1304.32125,14.6787508
54.6235393,1334,1306.80234,27.197665
54.6406745,1320,1309.47404,10.5259592
54.6578097,1397,1312.35513,84.644874
54.6749449,1317,1315.46673,1.53327059
54.6920801,1351,1318.83274,32.167257
54.7092153,1394,1322.48025,71.5197452
54.7263505,1364,1326.44008,37.5599215
54.7434857,1384,1330.74739,53.2526113
54.7606209,1334,1335.44249,-1.4424857
54.7777561,1418,1340.57172,77.4282764
54.7948913,1409,1346.18864,62.8113602
54.8120265,1439,1352.35534,86.6446605
54.8291617,1429,1359.1442,69.855796
54.8462969,1497,1366.64001,130.359991
54.8634321,1462,1374.94258,87.0574241
54.8805673,1514,1384.17011,129.829895
54.8977025,1516,1394.46342,121.536585
54.9148377,1504,1405.99136,98.0086377
54.9319729,1500,1418.95785,81.0421521
54.9491081,1566,1433.61096,132.389039
54.9662433,1590,1450.25503,139.74497
54.9833785,1771,1469.26671,301.733292
55.0005137,1733,1491.11668,241.88332
55.0176489,1869,1516.39938,352.600619
55.0347841,1913,1545.87427,367.125733
55.0519193,2035,1580.52403,454.475968
55.0690545,2058,1621.6382,436.361801
55.0861897,2109,1670.93541,438.064593
55.1033249,2222,1730.7461,491.253904
55.1204601,2276,1804.29171,471.708294
55.1375953,2501,1896.12228,604.877718
55.1547305,2569,2012.82191,556.178094
55.1718657,2803,2164.18304,638.816964
55.1890009,3035,2365.23377,669.766226
55.2061361,3353,2639.86379,713.136209
55.2232713,3663,3027.44203,635.557972
55.2404065,4283,3594.70602,688.293979
55.2575417,5150,4455.31143,694.688571
55.2746769,6397,5791.93966,605.060337
55.2918121,8409,7824.21061,584.789385
55.3089473,11106,10473.3408,632.659238
55.3260825,13193,12505.3668,687.633182
55.3432177,12971,12066.6248,904.375164
55.3603529,10780,9750.8842,1029.1158
55.3774881,8539,7539.28431,999.715693
55.3946233,7305,6155.86081,1149.13919
55.4117585,6636,5537.11828,1098.88172
55.4288937,6583,5552.6512,1030.3488
55.4460289,7152,6133.28819,1018.71181
55.4631641,8043,7066.92282,976.077183
55.4802993,8489,7628.99361,860.006391
55.4974345,7758,7048.14377,709.856235
55.5145697,6312,5718.04083,593.959173
55.5317049,5139,4470.59262,668.40738
55.5488401,4260,3577.10029,682.899708
55.5659753,3629,2979.67958,649.320422
55.5831105,3201,2578.36077,622.63923
55.6002457,2863,2300.97658,562.023419
55.6173809,2700,2102.62289,597.37711
55.6345161,2421,1956.10683,464.893165
55.6516513,2314,1844.75517,469.24483
55.6687865,2208,1758.04746,449.952542
55.6859217,2150,1689.11928,460.880722
55.7030569,2061,1633.34561,427.654388
55.7201921,1810,1587.52007,222.479927
55.7373273,1812,1549.3634,262.636596
55.7544625,1817,1517.21913,299.780866
55.7715977,1717,1489.85945,227.140547
55.7887329,1631,1466.35811,164.641893
55.8058681,1591,1446.0052,144.994799
55.8230033,1639,1428.249,210.751003
55.8401385,1668,1416.57227,251.427726
55.8572737,1569,1419.14289,149.857112
55.8744089,1654,1407.41978,246.580222
55.8915441,1543,1397.00394,145.996063
55.9086793,1527,1387.73225,139.267751
55.9258145,1610,1379.45208,230.547915
55.9429497,1543,1372.03654,170.96346
55.9600849,1448,1365.37942,82.6205832
55.9772201,1404,1359.39132,44.6086784
55.9943553,1477,1353.99661,123.003389
56.0114905,1428,1349.13097,78.8690276
56.0286257,1424,1344.7395,79.2605025
56.0457609,1456,1340.77514,115.224863
56.0628961,1465,1337.19745,127.802551
56.0800313,1339,1333.97159,5.02840998
56.0971665,1455,1331.06748,123.932523
56.1143017,1371,1328.45911,42.5408857
56.1314369,1339,1326.12403,12.8759726
56.1485721,1355,1324.0428,30.9571986
56.1657073,1365,1322.19869,42.8013052
56.1828425,1394,1320.57732,73.4226794
56.1999777,1354,1319.16638,34.8336198
56.2171129,1319,1317.95544,1.04455627
56.2342481,1380,1316.93577,63.0642326
56.2513833,1291,1316.10014,-25.1001445
56.2685185,1340,1315.44278,24.5572161
